obs,pid,monthnum,year,pud,park,month
7836,50,12,2007,10,CUVA,December
7837,50,1,2008,13,CUVA,January
7838,50,2,2008,12,CUVA,February
7839,50,3,2008,12,CUVA,March
7840,50,4,2008,19,CUVA,April
7841,50,5,2008,27,CUVA,May
7842,50,6,2008,28,CUVA,June
7843,50,7,2008,25,CUVA,July
7844,50,8,2008,23,CUVA,August
7845,50,9,2008,21,CUVA,September
7846,50,10,2008,31,CUVA,October
7847,50,11,2008,8,CUVA,November
7848,50,12,2008,13,CUVA,December
7849,50,1,2009,16,CUVA,January
7850,50,2,2009,10,CUVA,February
7851,50,3,2009,21,CUVA,March
7852,50,4,2009,22,CUVA,April
7853,50,5,2009,33,CUVA,May
7854,50,6,2009,17,CUVA,June
7855,50,7,2009,23,CUVA,July
7856,50,8,2009,20,CUVA,August
7857,50,9,2009,17,CUVA,September
7858,50,10,2009,33,CUVA,October
7859,50,11,2009,15,CUVA,November
7860,50,12,2009,6,CUVA,December
7861,50,1,2010,15,CUVA,January
7862,50,2,2010,8,CUVA,February
7863,50,3,2010,17,CUVA,March
7864,50,4,2010,33,CUVA,April
7865,50,5,2010,30,CUVA,May
7866,50,6,2010,26,CUVA,June
7867,50,7,2010,40,CUVA,July
7868,50,8,2010,52,CUVA,August
7869,50,9,2010,52,CUVA,September
7870,50,10,2010,80,CUVA,October
7871,50,11,2010,20,CUVA,November
7872,50,12,2010,13,CUVA,December
7873,50,1,2011,29,CUVA,January
7874,50,2,2011,16,CUVA,February
7875,50,3,2011,23,CUVA,March
7876,50,4,2011,24,CUVA,April
7877,50,5,2011,42,CUVA,May
7878,50,6,2011,42,CUVA,June
7879,50,7,2011,46,CUVA,July
7880,50,8,2011,40,CUVA,August
7881,50,9,2011,55,CUVA,September
7882,50,10,2011,50,CUVA,October
7883,50,11,2011,26,CUVA,November
7884,50,12,2011,20,CUVA,December
7885,50,1,2012,38,CUVA,January
7886,50,2,2012,41,CUVA,February
7887,50,3,2012,44,CUVA,March
7888,50,4,2012,35,CUVA,April
7889,50,5,2012,43,CUVA,May
7890,50,6,2012,54,CUVA,June
7891,50,7,2012,50,CUVA,July
7892,50,8,2012,51,CUVA,August
7893,50,9,2012,46,CUVA,September
7894,50,10,2012,70,CUVA,October
7895,50,11,2012,27,CUVA,November
7896,50,12,2012,28,CUVA,December
7897,50,1,2013,21,CUVA,January
7898,50,2,2013,14,CUVA,February
7899,50,3,2013,32,CUVA,March
7900,50,4,2013,27,CUVA,April
7901,50,5,2013,35,CUVA,May
7902,50,6,2013,47,CUVA,June
7903,50,7,2013,30,CUVA,July
7904,50,8,2013,23,CUVA,August
7905,50,9,2013,29,CUVA,September
7906,50,10,2013,27,CUVA,October
7907,50,11,2013,17,CUVA,November
7908,50,12,2013,21,CUVA,December
7909,50,1,2014,21,CUVA,January
7910,50,2,2014,12,CUVA,February
7911,50,3,2014,5,CUVA,March
7912,50,4,2014,18,CUVA,April
7913,50,5,2014,33,CUVA,May
7914,50,6,2014,25,CUVA,June
7915,50,7,2014,18,CUVA,July
7916,50,8,2014,17,CUVA,August
7917,50,9,2014,41,CUVA,September
7918,50,10,2014,42,CUVA,October
7919,50,11,2014,12,CUVA,November
7920,50,12,2014,11,CUVA,December
7921,50,1,2015,11,CUVA,January
7922,50,2,2015,9,CUVA,February
7923,50,3,2015,15,CUVA,March
7924,50,4,2015,21,CUVA,April
7925,50,5,2015,29,CUVA,May
7926,50,6,2015,20,CUVA,June
7927,50,7,2015,32,CUVA,July
7928,50,8,2015,33,CUVA,August
7929,50,9,2015,37,CUVA,September
7930,50,10,2015,57,CUVA,October
7931,50,11,2015,15,CUVA,November
7932,50,12,2015,11,CUVA,December
7933,50,1,2016,6,CUVA,January
7934,50,2,2016,6,CUVA,February
7935,50,3,2016,12,CUVA,March
7936,50,4,2016,17,CUVA,April
7937,50,5,2016,29,CUVA,May
7938,50,6,2016,34,CUVA,June
7939,50,7,2016,20,CUVA,July
7940,50,8,2016,10,CUVA,August
7941,50,9,2016,40,CUVA,September
7942,50,10,2016,41,CUVA,October
7943,50,11,2016,19,CUVA,November
7944,50,12,2016,2,CUVA,December
7945,50,1,2017,8,CUVA,January
7946,50,2,2017,4,CUVA,February
7947,50,3,2017,7,CUVA,March
7948,50,4,2017,17,CUVA,April
7949,50,5,2017,16,CUVA,May
7950,50,6,2017,17,CUVA,June
7951,50,7,2017,15,CUVA,July
7952,50,8,2017,15,CUVA,August
7953,50,9,2017,17,CUVA,September
7954,50,10,2017,24,CUVA,October
7955,50,11,2017,10,CUVA,November
7956,50,12,2017,4,CUVA,December
7957,51,1,2005,3,CRLA,January
7958,51,2,2005,0,CRLA,February
7959,51,3,2005,2,CRLA,March
7960,51,4,2005,3,CRLA,April
7961,51,5,2005,8,CRLA,May
7962,51,6,2005,22,CRLA,June
7963,51,7,2005,35,CRLA,July
7964,51,8,2005,42,CRLA,August
7965,51,9,2005,13,CRLA,September
7966,51,10,2005,9,CRLA,October
7967,51,11,2005,6,CRLA,November
7968,51,12,2005,1,CRLA,December
7969,51,1,2006,2,CRLA,January
7970,51,2,2006,3,CRLA,February
7971,51,3,2006,3,CRLA,March
7972,51,4,2006,9,CRLA,April
7973,51,5,2006,13,CRLA,May
7974,51,6,2006,31,CRLA,June
7975,51,7,2006,78,CRLA,July
7976,51,8,2006,69,CRLA,August
7977,51,9,2006,64,CRLA,September
7978,51,10,2006,24,CRLA,October
7979,51,11,2006,10,CRLA,November
7980,51,12,2006,14,CRLA,December
7981,51,1,2007,17,CRLA,January
7982,51,2,2007,18,CRLA,February
7983,51,3,2007,10,CRLA,March
7984,51,4,2007,13,CRLA,April
7985,51,5,2007,27,CRLA,May
7986,51,6,2007,64,CRLA,June
7987,51,7,2007,105,CRLA,July
7988,51,8,2007,108,CRLA,August
7989,51,9,2007,77,CRLA,September
7990,51,10,2007,17,CRLA,October
7991,51,11,2007,18,CRLA,November
7992,51,12,2007,8,CRLA,December
7993,51,1,2008,9,CRLA,January
7994,51,2,2008,10,CRLA,February
7995,51,3,2008,12,CRLA,March
7996,51,4,2008,12,CRLA,April
7997,51,5,2008,22,CRLA,May
7998,51,6,2008,44,CRLA,June
7999,51,7,2008,89,CRLA,July
8000,51,8,2008,108,CRLA,August
8001,51,9,2008,66,CRLA,September
8002,51,10,2008,31,CRLA,October
8003,51,11,2008,14,CRLA,November
8004,51,12,2008,8,CRLA,December
8005,51,1,2009,17,CRLA,January
8006,51,2,2009,5,CRLA,February
8007,51,3,2009,9,CRLA,March
8008,51,4,2009,11,CRLA,April
8009,51,5,2009,31,CRLA,May
8010,51,6,2009,35,CRLA,June
8011,51,7,2009,108,CRLA,July
8012,51,8,2009,109,CRLA,August
8013,51,9,2009,75,CRLA,September
8014,51,10,2009,24,CRLA,October
8015,51,11,2009,14,CRLA,November
8016,51,12,2009,14,CRLA,December
8017,51,1,2010,4,CRLA,January
8018,51,2,2010,6,CRLA,February
8019,51,3,2010,8,CRLA,March
8020,51,4,2010,13,CRLA,April
8021,51,5,2010,24,CRLA,May
8022,51,6,2010,61,CRLA,June
8023,51,7,2010,140,CRLA,July
8024,51,8,2010,143,CRLA,August
8025,51,9,2010,94,CRLA,September
8026,51,10,2010,50,CRLA,October
8027,51,11,2010,9,CRLA,November
8028,51,12,2010,9,CRLA,December
8029,51,1,2011,6,CRLA,January
8030,51,2,2011,13,CRLA,February
8031,51,3,2011,10,CRLA,March
8032,51,4,2011,11,CRLA,April
8033,51,5,2011,27,CRLA,May
8034,51,6,2011,53,CRLA,June
8035,51,7,2011,124,CRLA,July
8036,51,8,2011,95,CRLA,August
8037,51,9,2011,92,CRLA,September
8038,51,10,2011,35,CRLA,October
8039,51,11,2011,14,CRLA,November
8040,51,12,2011,17,CRLA,December
8041,51,1,2012,9,CRLA,January
8042,51,2,2012,6,CRLA,February
8043,51,3,2012,5,CRLA,March
8044,51,4,2012,13,CRLA,April
8045,51,5,2012,27,CRLA,May
8046,51,6,2012,60,CRLA,June
8047,51,7,2012,98,CRLA,July
8048,51,8,2012,113,CRLA,August
8049,51,9,2012,107,CRLA,September
8050,51,10,2012,40,CRLA,October
8051,51,11,2012,14,CRLA,November
8052,51,12,2012,7,CRLA,December
8053,51,1,2013,13,CRLA,January
8054,51,2,2013,16,CRLA,February
8055,51,3,2013,15,CRLA,March
8056,51,4,2013,13,CRLA,April
8057,51,5,2013,37,CRLA,May
8058,51,6,2013,52,CRLA,June
8059,51,7,2013,104,CRLA,July
8060,51,8,2013,68,CRLA,August
8061,51,9,2013,65,CRLA,September
8062,51,10,2013,13,CRLA,October
8063,51,11,2013,8,CRLA,November
8064,51,12,2013,13,CRLA,December
8065,51,1,2014,7,CRLA,January
8066,51,2,2014,10,CRLA,February
8067,51,3,2014,11,CRLA,March
8068,51,4,2014,11,CRLA,April
8069,51,5,2014,27,CRLA,May
8070,51,6,2014,59,CRLA,June
8071,51,7,2014,96,CRLA,July
8072,51,8,2014,67,CRLA,August
8073,51,9,2014,55,CRLA,September
8074,51,10,2014,18,CRLA,October
8075,51,11,2014,7,CRLA,November
8076,51,12,2014,9,CRLA,December
8077,51,1,2015,7,CRLA,January
8078,51,2,2015,16,CRLA,February
8079,51,3,2015,11,CRLA,March
8080,51,4,2015,12,CRLA,April
8081,51,5,2015,32,CRLA,May
8082,51,6,2015,49,CRLA,June
8083,51,7,2015,78,CRLA,July
8084,51,8,2015,52,CRLA,August
8085,51,9,2015,32,CRLA,September
8086,51,10,2015,23,CRLA,October
8087,51,11,2015,6,CRLA,November
8088,51,12,2015,6,CRLA,December
8089,51,1,2016,9,CRLA,January
8090,51,2,2016,10,CRLA,February
8091,51,3,2016,7,CRLA,March
8092,51,4,2016,9,CRLA,April
8093,51,5,2016,25,CRLA,May
8094,51,6,2016,47,CRLA,June
8095,51,7,2016,72,CRLA,July
8096,51,8,2016,51,CRLA,August
8097,51,9,2016,41,CRLA,September
8098,51,10,2016,24,CRLA,October
8099,51,11,2016,6,CRLA,November
8100,51,12,2016,4,CRLA,December
8101,51,1,2017,5,CRLA,January
8102,51,2,2017,6,CRLA,February
8103,51,3,2017,3,CRLA,March
8104,51,4,2017,8,CRLA,April
8105,51,5,2017,12,CRLA,May
8106,51,6,2017,26,CRLA,June
8107,51,7,2017,30,CRLA,July
8108,51,8,2017,44,CRLA,August
8109,51,9,2017,13,CRLA,September
8110,51,10,2017,11,CRLA,October
8111,51,11,2017,3,CRLA,November
8112,51,12,2017,2,CRLA,December
8113,52,1,2005,8,GLAC,January
8114,52,2,2005,2,GLAC,February
8115,52,3,2005,12,GLAC,March
8116,52,4,2005,6,GLAC,April
8117,52,5,2005,20,GLAC,May
8118,52,6,2005,26,GLAC,June
8119,52,7,2005,61,GLAC,July
8120,52,8,2005,61,GLAC,August
8121,52,9,2005,61,GLAC,September
8122,52,10,2005,9,GLAC,October
8123,52,11,2005,7,GLAC,November
8124,52,12,2005,3,GLAC,December
8125,52,1,2006,3,GLAC,January
8126,52,2,2006,3,GLAC,February
8127,52,3,2006,5,GLAC,March
8128,52,4,2006,6,GLAC,April
8129,52,5,2006,15,GLAC,May
8130,52,6,2006,60,GLAC,June
8131,52,7,2006,137,GLAC,July
8132,52,8,2006,159,GLAC,August
8133,52,9,2006,65,GLAC,September
8134,52,10,2006,27,GLAC,October
8135,52,11,2006,8,GLAC,November
8136,52,12,2006,10,GLAC,December
8137,52,1,2007,18,GLAC,January
8138,52,2,2007,12,GLAC,February
8139,52,3,2007,8,GLAC,March
8140,52,4,2007,10,GLAC,April
8141,52,5,2007,23,GLAC,May
8142,52,6,2007,86,GLAC,June
8143,52,7,2007,207,GLAC,July
8144,52,8,2007,194,GLAC,August
8145,52,9,2007,104,GLAC,September
8146,52,10,2007,19,GLAC,October
8147,52,11,2007,10,GLAC,November
8148,52,12,2007,16,GLAC,December
8149,52,1,2008,12,GLAC,January
8150,52,2,2008,16,GLAC,February
8151,52,3,2008,10,GLAC,March
8152,52,4,2008,14,GLAC,April
8153,52,5,2008,44,GLAC,May
8154,52,6,2008,121,GLAC,June
8155,52,7,2008,190,GLAC,July
8156,52,8,2008,204,GLAC,August
8157,52,9,2008,90,GLAC,September
8158,52,10,2008,25,GLAC,October
8159,52,11,2008,10,GLAC,November
8160,52,12,2008,15,GLAC,December
8161,52,1,2009,18,GLAC,January
8162,52,2,2009,14,GLAC,February
8163,52,3,2009,11,GLAC,March
8164,52,4,2009,13,GLAC,April
8165,52,5,2009,42,GLAC,May
8166,52,6,2009,111,GLAC,June
8167,52,7,2009,254,GLAC,July
8168,52,8,2009,253,GLAC,August
8169,52,9,2009,154,GLAC,September
8170,52,10,2009,26,GLAC,October
8171,52,11,2009,16,GLAC,November
8172,52,12,2009,15,GLAC,December
8173,52,1,2010,20,GLAC,January
8174,52,2,2010,12,GLAC,February
8175,52,3,2010,21,GLAC,March
8176,52,4,2010,10,GLAC,April
8177,52,5,2010,30,GLAC,May
8178,52,6,2010,124,GLAC,June
8179,52,7,2010,383,GLAC,July
8180,52,8,2010,299,GLAC,August
8181,52,9,2010,219,GLAC,September
8182,52,10,2010,62,GLAC,October
8183,52,11,2010,24,GLAC,November
8184,52,12,2010,19,GLAC,December
8185,52,1,2011,12,GLAC,January
8186,52,2,2011,12,GLAC,February
8187,52,3,2011,12,GLAC,March
8188,52,4,2011,12,GLAC,April
8189,52,5,2011,36,GLAC,May
8190,52,6,2011,138,GLAC,June
8191,52,7,2011,317,GLAC,July
8192,52,8,2011,293,GLAC,August
8193,52,9,2011,207,GLAC,September
8194,52,10,2011,40,GLAC,October
8195,52,11,2011,13,GLAC,November
8196,52,12,2011,14,GLAC,December
8197,52,1,2012,16,GLAC,January
8198,52,2,2012,13,GLAC,February
8199,52,3,2012,11,GLAC,March
8200,52,4,2012,17,GLAC,April
8201,52,5,2012,51,GLAC,May
8202,52,6,2012,118,GLAC,June
8203,52,7,2012,283,GLAC,July
8204,52,8,2012,258,GLAC,August
8205,52,9,2012,182,GLAC,September
8206,52,10,2012,40,GLAC,October
8207,52,11,2012,9,GLAC,November
8208,52,12,2012,10,GLAC,December
8209,52,1,2013,22,GLAC,January
8210,52,2,2013,9,GLAC,February
8211,52,3,2013,14,GLAC,March
8212,52,4,2013,13,GLAC,April
8213,52,5,2013,22,GLAC,May
8214,52,6,2013,95,GLAC,June
8215,52,7,2013,202,GLAC,July
8216,52,8,2013,168,GLAC,August
8217,52,9,2013,141,GLAC,September
8218,52,10,2013,10,GLAC,October
8219,52,11,2013,13,GLAC,November
8220,52,12,2013,12,GLAC,December
8221,52,1,2014,9,GLAC,January
8222,52,2,2014,11,GLAC,February
8223,52,3,2014,6,GLAC,March
8224,52,4,2014,5,GLAC,April
8225,52,5,2014,9,GLAC,May
8226,52,6,2014,46,GLAC,June
8227,52,7,2014,165,GLAC,July
8228,52,8,2014,182,GLAC,August
8229,52,9,2014,127,GLAC,September
8230,52,10,2014,26,GLAC,October
8231,52,11,2014,4,GLAC,November
8232,52,12,2014,5,GLAC,December
8233,52,1,2015,8,GLAC,January
8234,52,2,2015,9,GLAC,February
8235,52,3,2015,9,GLAC,March
8236,52,4,2015,13,GLAC,April
8237,52,5,2015,38,GLAC,May
8238,52,6,2015,82,GLAC,June
8239,52,7,2015,163,GLAC,July
8240,52,8,2015,168,GLAC,August
8241,52,9,2015,118,GLAC,September
8242,52,10,2015,28,GLAC,October
8243,52,11,2015,11,GLAC,November
8244,52,12,2015,10,GLAC,December
8245,52,1,2016,13,GLAC,January
8246,52,2,2016,6,GLAC,February
8247,52,3,2016,14,GLAC,March
8248,52,4,2016,6,GLAC,April
8249,52,5,2016,26,GLAC,May
8250,52,6,2016,65,GLAC,June
8251,52,7,2016,112,GLAC,July
8252,52,8,2016,136,GLAC,August
8253,52,9,2016,149,GLAC,September
8254,52,10,2016,27,GLAC,October
8255,52,11,2016,17,GLAC,November
8256,52,12,2016,4,GLAC,December
8257,52,1,2017,7,GLAC,January
8258,52,2,2017,4,GLAC,February
8259,52,3,2017,6,GLAC,March
8260,52,4,2017,13,GLAC,April
8261,52,5,2017,19,GLAC,May
8262,52,6,2017,66,GLAC,June
8263,52,7,2017,120,GLAC,July
8264,52,8,2017,124,GLAC,August
8265,52,9,2017,50,GLAC,September
8266,52,10,2017,14,GLAC,October
8267,52,11,2017,4,GLAC,November
8268,52,12,2017,2,GLAC,December
8269,53,1,2005,4,SAGU,January
8270,53,2,2005,0,SAGU,February
8271,53,3,2005,5,SAGU,March
8272,53,4,2005,7,SAGU,April
8273,53,5,2005,6,SAGU,May
8274,53,6,2005,2,SAGU,June
8275,53,7,2005,0,SAGU,July
8276,53,8,2005,5,SAGU,August
8277,53,9,2005,8,SAGU,September
8278,53,10,2005,6,SAGU,October
8279,53,11,2005,5,SAGU,November
8280,53,12,2005,9,SAGU,December
8281,53,1,2006,7,SAGU,January
8282,53,2,2006,12,SAGU,February
8283,53,3,2006,12,SAGU,March
8284,53,4,2006,17,SAGU,April
8285,53,5,2006,14,SAGU,May
8286,53,6,2006,4,SAGU,June
8287,53,7,2006,16,SAGU,July
8288,53,8,2006,7,SAGU,August
8289,53,9,2006,9,SAGU,September
8290,53,10,2006,6,SAGU,October
8291,53,11,2006,7,SAGU,November
8292,53,12,2006,9,SAGU,December
8293,53,1,2007,18,SAGU,January
8294,53,2,2007,18,SAGU,February
8295,53,3,2007,25,SAGU,March
8296,53,4,2007,18,SAGU,April
8297,53,5,2007,11,SAGU,May
8298,53,6,2007,12,SAGU,June
8299,53,7,2007,11,SAGU,July
8300,53,8,2007,24,SAGU,August
8301,53,9,2007,20,SAGU,September
8302,53,10,2007,13,SAGU,October
8303,53,11,2007,13,SAGU,November
8304,53,12,2007,14,SAGU,December
8305,53,1,2008,12,SAGU,January
8306,53,2,2008,13,SAGU,February
8307,53,3,2008,33,SAGU,March
8308,53,4,2008,12,SAGU,April
8309,53,5,2008,19,SAGU,May
8310,53,6,2008,6,SAGU,June
8311,53,7,2008,11,SAGU,July
8312,53,8,2008,13,SAGU,August
8313,53,9,2008,13,SAGU,September
8314,53,10,2008,20,SAGU,October
8315,53,11,2008,14,SAGU,November
8316,53,12,2008,30,SAGU,December
8317,53,1,2009,37,SAGU,January
8318,53,2,2009,18,SAGU,February
8319,53,3,2009,40,SAGU,March
8320,53,4,2009,26,SAGU,April
8321,53,5,2009,21,SAGU,May
8322,53,6,2009,23,SAGU,June
8323,53,7,2009,23,SAGU,July
8324,53,8,2009,18,SAGU,August
8325,53,9,2009,13,SAGU,September
8326,53,10,2009,14,SAGU,October
8327,53,11,2009,16,SAGU,November
8328,53,12,2009,11,SAGU,December
8329,53,1,2010,20,SAGU,January
8330,53,2,2010,13,SAGU,February
8331,53,3,2010,34,SAGU,March
8332,53,4,2010,25,SAGU,April
8333,53,5,2010,25,SAGU,May
8334,53,6,2010,18,SAGU,June
8335,53,7,2010,19,SAGU,July
8336,53,8,2010,24,SAGU,August
8337,53,9,2010,22,SAGU,September
8338,53,10,2010,25,SAGU,October
8339,53,11,2010,16,SAGU,November
8340,53,12,2010,31,SAGU,December
8341,53,1,2011,25,SAGU,January
8342,53,2,2011,25,SAGU,February
8343,53,3,2011,42,SAGU,March
8344,53,4,2011,37,SAGU,April
8345,53,5,2011,41,SAGU,May
8346,53,6,2011,36,SAGU,June
8347,53,7,2011,20,SAGU,July
8348,53,8,2011,22,SAGU,August
8349,53,9,2011,24,SAGU,September
8350,53,10,2011,44,SAGU,October
8351,53,11,2011,18,SAGU,November
8352,53,12,2011,27,SAGU,December
8353,53,1,2012,47,SAGU,January
8354,53,2,2012,40,SAGU,February
8355,53,3,2012,48,SAGU,March
8356,53,4,2012,24,SAGU,April
8357,53,5,2012,33,SAGU,May
8358,53,6,2012,20,SAGU,June
8359,53,7,2012,13,SAGU,July
8360,53,8,2012,38,SAGU,August
8361,53,9,2012,17,SAGU,September
8362,53,10,2012,16,SAGU,October
8363,53,11,2012,34,SAGU,November
8364,53,12,2012,32,SAGU,December
8365,53,1,2013,30,SAGU,January
8366,53,2,2013,26,SAGU,February
8367,53,3,2013,32,SAGU,March
8368,53,4,2013,25,SAGU,April
8369,53,5,2013,20,SAGU,May
8370,53,6,2013,15,SAGU,June
8371,53,7,2013,12,SAGU,July
8372,53,8,2013,14,SAGU,August
8373,53,9,2013,8,SAGU,September
8374,53,10,2013,8,SAGU,October
8375,53,11,2013,14,SAGU,November
8376,53,12,2013,24,SAGU,December
8377,53,1,2014,12,SAGU,January
8378,53,2,2014,19,SAGU,February
8379,53,3,2014,19,SAGU,March
8380,53,4,2014,16,SAGU,April
8381,53,5,2014,17,SAGU,May
8382,53,6,2014,4,SAGU,June
8383,53,7,2014,7,SAGU,July
8384,53,8,2014,14,SAGU,August
8385,53,9,2014,8,SAGU,September
8386,53,10,2014,6,SAGU,October
8387,53,11,2014,12,SAGU,November
8388,53,12,2014,11,SAGU,December
8389,53,1,2015,18,SAGU,January
8390,53,2,2015,21,SAGU,February
8391,53,3,2015,24,SAGU,March
8392,53,4,2015,26,SAGU,April
8393,53,5,2015,18,SAGU,May
8394,53,6,2015,9,SAGU,June
8395,53,7,2015,16,SAGU,July
8396,53,8,2015,10,SAGU,August
8397,53,9,2015,10,SAGU,September
8398,53,10,2015,11,SAGU,October
8399,53,11,2015,11,SAGU,November
8400,53,12,2015,13,SAGU,December
8401,53,1,2016,14,SAGU,January
8402,53,2,2016,23,SAGU,February
8403,53,3,2016,18,SAGU,March
8404,53,4,2016,11,SAGU,April
8405,53,5,2016,12,SAGU,May
8406,53,6,2016,14,SAGU,June
8407,53,7,2016,8,SAGU,July
8408,53,8,2016,8,SAGU,August
8409,53,9,2016,7,SAGU,September
8410,53,10,2016,12,SAGU,October
8411,53,11,2016,11,SAGU,November
8412,53,12,2016,12,SAGU,December
8413,53,1,2017,20,SAGU,January
8414,53,2,2017,12,SAGU,February
8415,53,3,2017,25,SAGU,March
8416,53,4,2017,11,SAGU,April
8417,53,5,2017,12,SAGU,May
8418,53,6,2017,3,SAGU,June
8419,53,7,2017,6,SAGU,July
8420,53,8,2017,4,SAGU,August
8421,53,9,2017,5,SAGU,September
8422,53,10,2017,3,SAGU,October
8423,53,11,2017,4,SAGU,November
8424,53,12,2017,4,SAGU,December
8425,54,1,2005,5,GRTE,January
8426,54,2,2005,5,GRTE,February
8427,54,3,2005,6,GRTE,March
8428,54,4,2005,4,GRTE,April
8429,54,5,2005,22,GRTE,May
8430,54,6,2005,43,GRTE,June
8431,54,7,2005,59,GRTE,July
8432,54,8,2005,58,GRTE,August
8433,54,9,2005,42,GRTE,September
8434,54,10,2005,29,GRTE,October
8435,54,11,2005,5,GRTE,November
8436,54,12,2005,1,GRTE,December
8437,54,1,2006,14,GRTE,January
8438,54,2,2006,14,GRTE,February
8439,54,3,2006,6,GRTE,March
8440,54,4,2006,10,GRTE,April
8441,54,5,2006,45,GRTE,May
8442,54,6,2006,106,GRTE,June
8443,54,7,2006,99,GRTE,July
8444,54,8,2006,127,GRTE,August
8445,54,9,2006,135,GRTE,September
8446,54,10,2006,43,GRTE,October
8447,54,11,2006,17,GRTE,November
8448,54,12,2006,12,GRTE,December
8449,54,1,2007,33,GRTE,January
8450,54,2,2007,24,GRTE,February
8451,54,3,2007,28,GRTE,March
8452,54,4,2007,20,GRTE,April
8453,54,5,2007,73,GRTE,May
8454,54,6,2007,155,GRTE,June
8455,54,7,2007,161,GRTE,July
8456,54,8,2007,175,GRTE,August
8457,54,9,2007,150,GRTE,September
8458,54,10,2007,67,GRTE,October
8459,54,11,2007,25,GRTE,November
8460,54,12,2007,14,GRTE,December
8461,54,1,2008,34,GRTE,January
8462,54,2,2008,23,GRTE,February
8463,54,3,2008,29,GRTE,March
8464,54,4,2008,20,GRTE,April
8465,54,5,2008,92,GRTE,May
8466,54,6,2008,160,GRTE,June
8467,54,7,2008,195,GRTE,July
8468,54,8,2008,150,GRTE,August
8469,54,9,2008,156,GRTE,September
8470,54,10,2008,67,GRTE,October
8471,54,11,2008,12,GRTE,November
8472,54,12,2008,13,GRTE,December
8473,54,1,2009,27,GRTE,January
8474,54,2,2009,28,GRTE,February
8475,54,3,2009,20,GRTE,March
8476,54,4,2009,10,GRTE,April
8477,54,5,2009,105,GRTE,May
8478,54,6,2009,161,GRTE,June
8479,54,7,2009,239,GRTE,July
8480,54,8,2009,207,GRTE,August
8481,54,9,2009,202,GRTE,September
8482,54,10,2009,86,GRTE,October
8483,54,11,2009,15,GRTE,November
8484,54,12,2009,33,GRTE,December
8485,54,1,2010,24,GRTE,January
8486,54,2,2010,20,GRTE,February
8487,54,3,2010,21,GRTE,March
8488,54,4,2010,12,GRTE,April
8489,54,5,2010,72,GRTE,May
8490,54,6,2010,243,GRTE,June
8491,54,7,2010,334,GRTE,July
8492,54,8,2010,260,GRTE,August
8493,54,9,2010,348,GRTE,September
8494,54,10,2010,161,GRTE,October
8495,54,11,2010,26,GRTE,November
8496,54,12,2010,34,GRTE,December
8497,54,1,2011,36,GRTE,January
8498,54,2,2011,51,GRTE,February
8499,54,3,2011,33,GRTE,March
8500,54,4,2011,25,GRTE,April
8501,54,5,2011,86,GRTE,May
8502,54,6,2011,244,GRTE,June
8503,54,7,2011,309,GRTE,July
8504,54,8,2011,261,GRTE,August
8505,54,9,2011,339,GRTE,September
8506,54,10,2011,200,GRTE,October
8507,54,11,2011,42,GRTE,November
8508,54,12,2011,48,GRTE,December
8509,54,1,2012,37,GRTE,January
8510,54,2,2012,29,GRTE,February
8511,54,3,2012,18,GRTE,March
8512,54,4,2012,41,GRTE,April
8513,54,5,2012,125,GRTE,May
8514,54,6,2012,266,GRTE,June
8515,54,7,2012,301,GRTE,July
8516,54,8,2012,228,GRTE,August
8517,54,9,2012,268,GRTE,September
8518,54,10,2012,124,GRTE,October
8519,54,11,2012,28,GRTE,November
8520,54,12,2012,46,GRTE,December
8521,54,1,2013,29,GRTE,January
8522,54,2,2013,32,GRTE,February
8523,54,3,2013,23,GRTE,March
8524,54,4,2013,36,GRTE,April
8525,54,5,2013,93,GRTE,May
8526,54,6,2013,214,GRTE,June
8527,54,7,2013,257,GRTE,July
8528,54,8,2013,182,GRTE,August
8529,54,9,2013,261,GRTE,September
8530,54,10,2013,55,GRTE,October
8531,54,11,2013,19,GRTE,November
8532,54,12,2013,9,GRTE,December
8533,54,1,2014,25,GRTE,January
8534,54,2,2014,13,GRTE,February
8535,54,3,2014,19,GRTE,March
8536,54,4,2014,6,GRTE,April
8537,54,5,2014,70,GRTE,May
8538,54,6,2014,149,GRTE,June
8539,54,7,2014,156,GRTE,July
8540,54,8,2014,192,GRTE,August
8541,54,9,2014,207,GRTE,September
8542,54,10,2014,66,GRTE,October
8543,54,11,2014,8,GRTE,November
8544,54,12,2014,14,GRTE,December
8545,54,1,2015,8,GRTE,January
8546,54,2,2015,27,GRTE,February
8547,54,3,2015,22,GRTE,March
8548,54,4,2015,15,GRTE,April
8549,54,5,2015,82,GRTE,May
8550,54,6,2015,167,GRTE,June
8551,54,7,2015,166,GRTE,July
8552,54,8,2015,151,GRTE,August
8553,54,9,2015,206,GRTE,September
8554,54,10,2015,54,GRTE,October
8555,54,11,2015,26,GRTE,November
8556,54,12,2015,18,GRTE,December
8557,54,1,2016,25,GRTE,January
8558,54,2,2016,22,GRTE,February
8559,54,3,2016,32,GRTE,March
8560,54,4,2016,15,GRTE,April
8561,54,5,2016,81,GRTE,May
8562,54,6,2016,132,GRTE,June
8563,54,7,2016,156,GRTE,July
8564,54,8,2016,123,GRTE,August
8565,54,9,2016,181,GRTE,September
8566,54,10,2016,66,GRTE,October
